ccaa,sexo,nivel_formacion,year,pct_poblacion_nivel_formacion
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,14.9
Murcia,mujer,Analfabetos,2021,3.2249999999999996
Murcia,mujer,Educación primaria,2021,9.25
Murcia,mujer,Educación superior,2021,28.475
Murcia,mujer,Estudios primarios incompletos,2021,6.15
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2021,32.925
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,8.275
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,11.65
Murcia,hombre,Analfabetos,2022,2.05
Murcia,hombre,Educación primaria,2022,8.125
Murcia,hombre,Educación superior,2022,23.075
Murcia,hombre,Estudios primarios incompletos,2022,5.75
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2022,38.1
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,8.275
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,14.65
Murcia,mujer,Analfabetos,2022,3.175
Murcia,mujer,Educación primaria,2022,8.65
Murcia,mujer,Educación superior,2022,26.875
Murcia,mujer,Estudios primarios incompletos,2022,6.975
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2022,33.175000000000004
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,9.05
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,12.075
Murcia,hombre,Analfabetos,2023,2.275
Murcia,hombre,Educación primaria,2023,8.15
Murcia,hombre,Educación superior,2023,24.875
Murcia,hombre,Estudios primarios incompletos,2023,5.675
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2023,37.125
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,7.725
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,14.2
Murcia,mujer,Analfabetos,2023,3.075
Murcia,mujer,Educación primaria,2023,8.875
Murcia,mujer,Educación superior,2023,27.425
Murcia,mujer,Estudios primarios incompletos,2023,7.025
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2023,31.575
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.85
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,13.125
Murcia,hombre,Analfabetos,2024,2.575
Murcia,hombre,Educación primaria,2024,8.575
Murcia,hombre,Educación superior,2024,25.8
Murcia,hombre,Estudios primarios incompletos,2024,5.85
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2024,34.975
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,8.425
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,13.775
Murcia,mujer,Analfabetos,2024,3.3
Murcia,mujer,Educación primaria,2024,9.3
Murcia,mujer,Educación superior,2024,28.025
Murcia,mujer,Estudios primarios incompletos,2024,6.975
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2024,31.0
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,8.9
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,12.475
Murcia,hombre,Analfabetos,2025,3.0
Murcia,hombre,Educación primaria,2025,7.55
Murcia,hombre,Educación superior,2025,26.8
Murcia,hombre,Estudios primarios incompletos,2025,5.4
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2025,35.4
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,8.525
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2025,13.35
Murcia,mujer,Analfabetos,2025,3.35
Murcia,mujer,Educación primaria,2025,7.449999999999999
Murcia,mujer,Educación superior,2025,30.1
Murcia,mujer,Estudios primarios incompletos,2025,7.75
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2025,30.525
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,8.625
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2025,12.175
Navarra,hombre,Analfabetos,2014,0.475
Navarra,hombre,Educación primaria,2014,14.175
Navarra,hombre,Educación superior,2014,32.85
Navarra,hombre,Estudios primarios incompletos,2014,2.9
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2014,26.875
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,9.725
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,13.025
Navarra,mujer,Analfabetos,2014,0.625
Navarra,mujer,Educación primaria,2014,18.625
Navarra,mujer,Educación superior,2014,33.375
Navarra,mujer,Estudios primarios incompletos,2014,3.45
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2014,24.175
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,7.3
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,12.475
Navarra,hombre,Analfabetos,2015,0.525
Navarra,hombre,Educación primaria,2015,14.0
Navarra,hombre,Educación superior,2015,31.65
Navarra,hombre,Estudios primarios incompletos,2015,2.8
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2015,28.2
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,9.3
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,13.55
Navarra,mujer,Analfabetos,2015,0.55
Navarra,mujer,Educación primaria,2015,19.1
Navarra,mujer,Educación superior,2015,33.2
Navarra,mujer,Estudios primarios incompletos,2015,2.625
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2015,24.425
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.949999999999999
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,12.125
Navarra,hombre,Analfabetos,2016,0.95
Navarra,hombre,Educación primaria,2016,14.15
Navarra,hombre,Educación superior,2016,32.95
Navarra,hombre,Estudios primarios incompletos,2016,2.55
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2016,26.325
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,10.25
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,12.8
Navarra,mujer,Analfabetos,2016,1.05
Navarra,mujer,Educación primaria,2016,17.725
Navarra,mujer,Educación superior,2016,35.75
Navarra,mujer,Estudios primarios incompletos,2016,2.975
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2016,21.7
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,8.475
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,12.35
Navarra,hombre,Analfabetos,2017,0.8500000000000001
Navarra,hombre,Educación primaria,2017,14.5
Navarra,hombre,Educación superior,2017,33.775
Navarra,hombre,Estudios primarios incompletos,2017,1.875
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2017,26.55
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,11.775
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,10.75
Navarra,mujer,Analfabetos,2017,1.1
Navarra,mujer,Educación primaria,2017,18.025
Navarra,mujer,Educación superior,2017,35.900000000000006
Navarra,mujer,Estudios primarios incompletos,2017,2.075
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2017,22.25
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,8.825
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,11.85
Navarra,hombre,Analfabetos,2018,0.825
Navarra,hombre,Educación primaria,2018,15.375
Navarra,hombre,Educación superior,2018,32.925
Navarra,hombre,Estudios primarios incompletos,2018,1.45
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2018,26.225
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,11.725
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,11.45
Navarra,mujer,Analfabetos,2018,0.575
Navarra,mujer,Educación primaria,2018,18.975
Navarra,mujer,Educación superior,2018,36.875
Navarra,mujer,Estudios primarios incompletos,2018,1.675
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2018,20.85
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,8.049999999999999
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,13.025
Navarra,hombre,Analfabetos,2019,0.525
Navarra,hombre,Educación primaria,2019,13.375
Navarra,hombre,Educación superior,2019,35.150000000000006
Navarra,hombre,Estudios primarios incompletos,2019,0.95
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2019,26.5
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,11.6
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,11.9
Navarra,mujer,Analfabetos,2019,0.7000000000000001
Navarra,mujer,Educación primaria,2019,16.675
Navarra,mujer,Educación superior,2019,37.625
Navarra,mujer,Estudios primarios incompletos,2019,2.0250000000000004
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2019,20.95
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,8.475
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,13.575
Navarra,hombre,Analfabetos,2020,0.6749999999999999
Navarra,hombre,Educación primaria,2020,10.85
Navarra,hombre,Educación superior,2020,36.45
Navarra,hombre,Estudios primarios incompletos,2020,1.525
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2020,26.775
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,10.975
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,12.75
Navarra,mujer,Analfabetos,2020,0.8
Navarra,mujer,Educación primaria,2020,14.25
Navarra,mujer,Educación superior,2020,39.25
Navarra,mujer,Estudios primarios incompletos,2020,2.15
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2020,21.674999999999997
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,8.1
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,13.775
Navarra,hombre,Analfabetos,2021,0.39999999999999997
Navarra,hombre,Educación primaria,2021,12.325
Navarra,hombre,Educación superior,2021,36.5
Navarra,hombre,Estudios primarios incompletos,2021,2.275
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2021,24.95
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,10.325
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,13.175
Navarra,mujer,Analfabetos,2021,1.15
Navarra,mujer,Educación primaria,2021,14.100000000000001
Navarra,mujer,Educación superior,2021,39.175000000000004
Navarra,mujer,Estudios primarios incompletos,2021,2.375
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2021,20.775
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,9.475
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,12.975
Navarra,hombre,Analfabetos,2022,0.775
Navarra,hombre,Educación primaria,2022,11.475
Navarra,hombre,Educación superior,2022,36.5
Navarra,hombre,Estudios primarios incompletos,2022,2.075
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2022,25.55
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,11.3
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,12.325
Navarra,mujer,Analfabetos,2022,1.075
Navarra,mujer,Educación primaria,2022,13.9
Navarra,mujer,Educación superior,2022,38.175
Navarra,mujer,Estudios primarios incompletos,2022,2.55
Navarra,mujer,Primera etapa de Educación Secundaria y similar,2022,20.724999999999998
Navarra,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,9.600000000000001
Navarra,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,13.975
Navarra,hombre,Analfabetos,2023,0.625
Navarra,hombre,Educación primaria,2023,11.025
Navarra,hombre,Educación superior,2023,36.725
Navarra,hombre,Estudios primarios incompletos,2023,2.525
Navarra,hombre,Primera etapa de Educación Secundaria y similar,2023,23.375
Navarra,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,12.125
Navarra,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,13.6
Navarra,mujer,Analfabetos,2023,1.25
Navarra,mujer,Educación primaria,2023,14.3
Navarra,mujer,Educación superior,2023,38.85
Navarra,mujer,Estudios primarios incompletos,2023,2.8
